job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
1062,greenhouse,6675655003,https://job-boards.greenhouse.io/celonis/jobs/6675655003?gh_jid=6675655003,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1215,greenhouse,7600152003,https://job-boards.greenhouse.io/celonis/jobs/7600152003?gh_jid=7600152003,,,,,other,other,,,,New York,US,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1387,greenhouse,6967119,https://job-boards.greenhouse.io/appier/jobs/6967119,,,,,other,other,,,,Taipei,,,,,,other,,,0,,,,onsite,TW,Taipei,,unspecified,,,,,,,,in_review,"City is specified but country is missing, and other fields are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1641,greenhouse,7310122,https://job-boards.greenhouse.io/capco/jobs/7310122,,,,,other,other,,,,Switzerland - Zurich,CH,,,,,other,,,0,,,,onsite,CH,Zurich,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing or ambiguous. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1667,greenhouse,7559854,https://job-boards.greenhouse.io/capco/jobs/7559854,,,,,other,other,,,,Brazil - Sao Paulo,,,,,,other,,,0,,,,onsite,BR,Sao Paulo,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
561,greenhouse,4601354005,https://job-boards.greenhouse.io/gleanwork/jobs/4601354005,,,,,other,other,,,,Austin,US,,,,,other,,,0,,,,onsite,US,Austin,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1951,greenhouse,7544193,https://job-boards.greenhouse.io/capco/jobs/7544193,,,,,other,other,,,,,IN,,,,,other,,,0,,,,,IN,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
581,greenhouse,4619072005,https://job-boards.greenhouse.io/gleanwork/jobs/4619072005,,,,,other,other,,,,San Francisco,US,,,,,other,,,0,,,,onsite,US,San Francisco,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
545,greenhouse,4661912005,https://job-boards.greenhouse.io/gleanwork/jobs/4661912005,,,,,other,other,,,,Nashville,TN,,,,,other,,,0,,,,,TN,Nashville,,unspecified,,,,,,,,in_review,"Location is given as TN which could be the state abbreviation for Tennessee or a country code, needs clarification. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
1646,greenhouse,7372389,https://job-boards.greenhouse.io/capco/jobs/7372389,,,,,other,other,,,,India - Bengaluru,IN,,,,,,,,0,,,,onsite,IN,Bengaluru,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
1003,greenhouse,8442715002,https://job-boards.greenhouse.io/levio/jobs/8442715002,,,,,other,other,,,,Toronto,CA,,,,,other,,,0,,,,onsite,CA,Toronto,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
440,greenhouse,7303629,https://job-boards.greenhouse.io/canonical/jobs/7303629,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
90,greenhouse,7475715,https://job-boards.greenhouse.io/smartsheet/jobs/7475715,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
350,greenhouse,2169848,https://job-boards.greenhouse.io/canonical/jobs/2169848,,,,,other,other,,,,Home Based - Shenzhen,,,,,,,,,0,,,,remote,CN,Shenzhen,full_time,unspecified,,,,,,,,in_review,"Location is specified as Home Based - Shenzhen, which suggests remote work in China's Shenzhen city. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
1456,greenhouse,7067243,https://job-boards.greenhouse.io/datacamp/jobs/7067243,,,,,other,other,,,,Belgium,US,,,,,other,,,0,,,,onsite,US,Belgium,,unspecified,,,,,,,,in_review,Location is ambiguous (Belgium in US context) | rule_review: missing_normalized_title,ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1138,greenhouse,7548086003,https://job-boards.greenhouse.io/celonis/jobs/7548086003?gh_jid=7548086003,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1217,greenhouse,6645943003,https://job-boards.greenhouse.io/celonis/jobs/6645943003?gh_jid=6645943003,,,,,other,other,,,,Milan,IT,,,,,other,,,0,,,,onsite,IT,Milan,,,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
576,greenhouse,4617109005,https://job-boards.greenhouse.io/gleanwork/jobs/4617109005,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1997,greenhouse,7163447,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/7163447,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1512,greenhouse,7349075,https://job-boards.greenhouse.io/capco/jobs/7349075,,,,,other,other,,,,Canada - Toronto,CA,,,,,,,,,,,,onsite,CA,Canada - Toronto,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience, education level, employment type, seniority, salary details, and tools/tech are unknown. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
383,greenhouse,6783943,https://job-boards.greenhouse.io/canonical/jobs/6783943,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1083,greenhouse,7553475003,https://job-boards.greenhouse.io/celonis/jobs/7553475003?gh_jid=7553475003,,,,,other,other,,,,Munich,DE,,,,,other,,,0,,,,onsite,DE,Munich,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1836,greenhouse,7440215,https://job-boards.greenhouse.io/capco/jobs/7440215,,,,,other,other,,,,,PL,,,,,other,,,0,,,,,PL,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
1744,greenhouse,7636204,https://job-boards.greenhouse.io/capco/jobs/7636204,,,,,other,other,,,,,IN,,,,,other,,,0,,,,,IN,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
1927,greenhouse,7667979,https://job-boards.greenhouse.io/capco/jobs/7667979,,,,,other,other,,,,,PL,,,,,other,,,0,,,,,PL,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
1257,greenhouse,6653606003,https://job-boards.greenhouse.io/celonis/jobs/6653606003?gh_jid=6653606003,,,,,other,other,,,,New York,US,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
270,greenhouse,4124053,https://job-boards.greenhouse.io/canonical/jobs/4124053,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
627,greenhouse,4585960005,https://job-boards.greenhouse.io/gleanwork/jobs/4585960005,,,,,other,other,,,,Palo Alto,CA,,,,,other,,,0,,,,onsite,CA,Palo Alto,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, salary details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1485,greenhouse,7270832,https://job-boards.greenhouse.io/datacamp/jobs/7270832,,,,,other,other,,,,,PT,,,,,other,,,0,,,,,PT,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, location is ambiguous. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
1125,greenhouse,6659660003,https://job-boards.greenhouse.io/celonis/jobs/6659660003?gh_jid=6659660003,,,,,other,other,,,,Madrid,ES,,,,,other,,,0,,,,onsite,ES,Madrid,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1428,greenhouse,6914976,https://job-boards.greenhouse.io/appier/jobs/6914976,,,,,other,other,,,,Taipei,,,,,,other,,,0,,,,onsite,TW,Taipei,,unspecified,,,,,,,,in_review,"City is specified but country is missing, and other fields are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1717,greenhouse,7588065,https://job-boards.greenhouse.io/capco/jobs/7588065,,,,,other,other,,,,India - Bengaluru,IN,,,,,,,,0,,,,onsite,IN,Bengaluru,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
1298,greenhouse,6528466003,https://job-boards.greenhouse.io/celonis/jobs/6528466003?gh_jid=6528466003,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1749,greenhouse,7642388,https://job-boards.greenhouse.io/capco/jobs/7642388,,,,,other,other,,,,UK - Edinburgh,,,,,,other,,,0,,,,onsite,GB,Edinburgh,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
526,greenhouse,7521220,https://job-boards.greenhouse.io/canonical/jobs/7521220,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1682,greenhouse,7661734,https://job-boards.greenhouse.io/capco/jobs/7661734,,,,,other,other,,,,UK - London,,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
524,greenhouse,4605464,https://job-boards.greenhouse.io/canonical/jobs/4605464,,,,,other,other,,,,Taipei,,,,,,other,,,0,,,,onsite,TW,Taipei,,unspecified,,,,,,,,in_review,"City is specified but country is missing, and other fields are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1892,greenhouse,7430599,https://job-boards.greenhouse.io/capco/jobs/7430599,,,,,other,other,,,,China - Hong Kong,,,,,,,,,,,,,,CN,Hong Kong,,,,,,,,,,in_review,"Location information is partially provided, country and city are specified but the location type is unknown. Confidence is below threshold. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
